URL,Title,Address,Description,Compensation,Employment_type
https://newyork.craigslist.org/jsy/egr/d/construction-inspector/6233895987.html,Construction Inspector Positions,,"We have some excellent opportunities for construction inspectors with 0-5 years of experience in Northern New Jersey.  If you have your ACI certification or are willing to get one and are looking to join an industry leading geo technical and environmental company please reply with your resume.  This is an immediate need and we can get applicants working ASAP once they pass their interview round (s).  

Excellent pay, excellent growth potential, and a great work environment!",Competitive: Based on Experience,full-time
https://newyork.craigslist.org/mnh/egr/d/building-science-consultant/6233917027.html,Building Science Consultant - NY Metro Area,Midtown West,"The Levy Partnership, Inc. (www.levypartnership.com), a leading building science consulting firm, is seeking a motivated and energetic individual to fill the role of Building Science Consultant. The position involves providing energy efficiency, green building and sustainability consulting services to building owners and developers. Projects are primarily new construction low-rise and mid-rise multifamily and single family buildings, including Passive House projects. Your time would be divided between our office in Manhattan just blocks from Columbus Circle near Central Park, and job sites throughout the NY metro area.

Duties include:
   •  Read and interpret building plans, construction drawings and specifications;
   •  Use energy modeling software;   
   •  Perform field inspections, pressurization and other testing;
   •  Safely navigate construction sites including ladders and attics;
   •  Carry equipment up to 35 lbs;
   •  Work outdoors/in non-conditioned buildings and in normal office settings; and,
   •  Effectively and accurately communicate in a professional manner.

The ideal candidate will have a background in Engineering, Architecture, Construction or related field, and hands-on understanding of building science, HVAC systems and energy efficiency. At least one year of building energy efficiency experience, as well as HERS Rater or HERS Rating Field Inspector certification, is highly desirable. A valid driver's license and proficiency with MS Office software, including Word and Excel, are required.

Salary is commensurate with experience. The position comes with an excellent benefits package. Please submit your resume and cover letter with salary expectations.",Based on experience,full-time
https://newyork.craigslist.org/mnh/egr/d/drafting-help-needed/6233994270.html,Drafting help needed,,"An interior designer is looking for a part time CAD drafting help. To execute drawings for traditional interior architecture and design projects.
Along with your resume please include your work sample (preferably an elevation) or a link to your portfolio. Please indicate your rates and availability.",negotiable,part-time
https://newyork.craigslist.org/mnh/egr/d/architectural-designer/6234097647.html,Architectural Designer - IMMEDIATE HIRE,,"Seeking Intermediate to Senior level Architectural Designers for various capital improvement, repositioning, and tenant fit-out projects.  Candidates must have at least 4 years of professional experience and be proficient using AutoCAD and capable of surveying, space planning, and producing construction documents.  Candidates must be available to start on projects by August 1st and will be able to work for the next 3 to 6 months minimum.  Please apply with CV/resume and AutoCAD drawing samples.",Hourly rate is flexible and commensurate to experience level. OT will be paid at 1.5X,contract
https://newyork.craigslist.org/brk/egr/d/cad-drafter-needed/6234201627.html,*****CAD DRAFTER needed****,Downtown Bklyn,"Drafting Company located in downtown Brooklyn Metro Tech area,
seeks CAD Operators. Candidates should have 2-D AutoCAD 2013 or above experience, basic computer skills and basic knowledge of  Microsoft Office Suite- Visio knowledge a plus.
 Full-time preferred, but Part-time jobs could be offered for the right candidates.

We offer competitive salary and great benefits, including medical, dental, 401(K), paid vacation and sick leave.

Please include resume.

Equal Opportunity Employer
NO PHONE CALLS 
A CAD test will be given during the interview.",$14-$17 based on expierence,full-time
https://newyork.craigslist.org/brk/egr/d/estimator-project-manager/6234206270.html,Estimator/Project Manager,Brooklyn,"Prepare complete and detailed scopes of work for construction trades.
Perform quantity take-offs with accuracy and completeness.
Solicit budgets and bids from subcontractors and suppliers in a timely fashion
Resolves cost discrepancies by collecting and analyzing information.
Prepares special reports by collecting, analyzing, and summarizing information and trends.
Monitor project costs and schedule
Monitor site supers and attend meetings
At least 4 years industry experience minimum 
Please email resume with expected salary

Also looking for Assistant Project managers/site supers",Competitive pay,full-time
https://newyork.craigslist.org/wch/egr/d/senior-buyer-metals/6234161052.html,SENIOR BUYER-METALS,westchester,"Multinational American Group with production sites in the US and Europe, manufacturer of hi-end products for the Cosmetic and Pharmaceutical industries, is looking to hire as soon as possible a
SENIOR BUYER-with experience in Metal components such as Springs Balls and Aluminum parts as well as Decorations. 
The Senior Buyer  will be working in a collaboration with 3 business segments alongside; Operations, Engineering, and Finance .  This role will craft contracts and execute negotiating tactics that are aligned with the businesses strategy.  
Knowledge of contract guidelines and law would be helpful, as well as having a clear understanding of excellence for establishing industry best terms and conditions.  Drive standardization of procurement processes and procedures, transaction methods with suppliers, supplier selection processes / ongoing supplier management, data collection, negotiation, performance improvement, cost reduction and communication strategies.

 Required Qualifications
 B.A. /B.S. degree in Business, Finance, Engineering, or Supply Chain Management. Advanced degree / MBA preferred

Experience:
Experience in plant procurement is critical.
• Experience in managing the defined Category
• Expertise in strategic sourcing, project management and supply chain management. 
• Excellent leadership /management experience and an ability to communicate clearly and concisely with all levels of the organization including executive leadership team and plant operations required.

Skills
SAP Knowledge Preferred
Multiple language knowledge and/or  multiple country experience is a plus
Six sigma green or black belt
CPM, APICS certification preferred
Expertise in strategic sourcing, project management and supply chain management
Excellent financial analysis and negotiating skills required",120K plus bonus and excellent benefit package,full-time
https://newyork.craigslist.org/mnh/egr/d/building-sustainability-team/6236952307.html,Building Sustainability Team Lead,Midtown West,"The Levy Partnership, Inc. (www.levypartnership.com), a leading energy and building science consulting firm, is seeking a talented and energetic individual with a background in Engineering, Architecture or related field to lead our Building Sustainability team. The candidate would work with a team of professionals to provide consulting services to builders and developers, as well as efficiency programs funded by national, state and private research organizations that promote energy efficiency and sustainability.

Responsibilities:
• Develop and evaluate innovations and new technologies for moving buildings to greater levels of energy performance
• Conduct energy modeling, building simulation, system monitoring and evaluation
• Manage various residential (multifamily and single family) certifications (ENERGY STAR, LEED-H, Zero Energy Ready Home, Passive House)
• Perform field inspections and testing for NYSERDA, ENERGY STAR and Passive House projects

We are looking for a candidate with two to five years of experience and most of the skills and qualifications listed below:
• Bachelor's degree or higher in Mechanical, Environmental, Civil or Energy Engineering, Architecture or related field
• Familiarity with residential and multifamily building construction, especially thermal enclosure and HVAC systems
• Familiarity with building science and diagnostics (i.e., envelope and duct pressurization testing, thermal imaging, etc.), data logging equipment and data analysis
• Strong attention to detail and ability to effectively manage multiple projects simultaneously
• Energy modeling software experience (REM/Rate, eQuest, BEopt, Energy Plus, PHPP)
• MS Office Suite software experience, especially strong Excel skills
• BPI, CEM, RESNET HERS Rater, LEED Green Rater and PHIUS+ certifications are highly desirable

Compensation consists of salary and a competitive benefits package including contributions to health care premiums and a retirement plan. If you thrive on a full schedule, enjoy new challenges, seek innovative solutions and appreciate working with a talented team of professionals, please contact us.",Commensurate with experience,full-time
https://newyork.craigslist.org/brk/egr/d/experienced-remodeling/6237017324.html,Experienced Remodeling-Construction Estimator,,Established and reputable general contracting firm specializing in residential renovations in New York City is seeking an EXPERIENCED REMODELING-CONSTRUCTION ESTIMATOR with experience in residential remodeling in New York City. The candidate will be required to perform accurate takeoffs from PDF files and produce accurate estimates in Excel.  Use of PlanSwift desirable but not necessary.  Extensive understanding of plans and specifications are required.,negotiable on a project-by-project basis,contract
https://newyork.craigslist.org/wch/egr/d/plumbing-fire-protection/6237170818.html,Plumbing/Fire Protection Engineer,,"MEP Engineering Consulting firm seeks a Plumbing/Fire Protection engineer for projects in NYC metro area. Min. 10 years of experience in the design of plumbing, sprinkler, and standpipe systems for commercial and residential buildings. Thorough knowledge of Building Codes and NFPA guidelines required. 
Work on a freelance basis. Flexible hours. Work from home.",Hourly payroll,part-time
https://newyork.craigslist.org/jsy/egr/d/architectural-designer/6237254648.html,Architectural Designer/Project Manager,,"We are a growing Real Estate development firm in Downtown Newark, NJ seeking a talented energetic, creative, self-starter with 7-10 years of industry experience with solid organizational, listening, communication skills. You should have the ability to multitask and self-prioritize. You should enjoy collaboration and be a great team player.

Responsibilities:

Work with clients and design architects to conceptualize design. Direct team members to prepare digital presentations, FFE specifications and contract documents throughout concept design, schematic design and design development to construction phases.

Qualifications:

Bachelor of Architecture, Interior Design or Interior Architecture from an NAAB or CIDQ accredited school;
NYS Architectural Registration or NCIDQ preferred, but not required;
Proficient in Autocad;
Fluent in Sketch Up, Adobe Creative Suite, Microsoft Office;
Knowledgeable in 3D Modeling programs 3D Max/V-Ray a plu;
Knowledgeable in Revit, Bluebeam;
Experience with Construction Documents and FFE specifications;
Familiar with NYC/NJ interior building codes, ADA and building practices as applied to interior architecture;
Excellent English language communication skills;
Legally eligible to work in the United States without the need for sponsorship;
Salary commensurate with experience.
Email resume and portfolio in the link provided.

Do not call

Job Type: Full-time",Very competitive pay,full-time
https://newyork.craigslist.org/mnh/egr/d/seeking-freelance-junior/6237320435.html,Seeking Freelance Junior/ Intermediate Architect with Revit Experience,Midtown,"Soluri Architecture is seeking a freelance junior / intermediate level architect with at least 2 years of PROFESSIONAL Revit experience in a dynamic, design focused environment.

This position will give the right applicants the opportunity to participate in all phases of design-oriented commercial, corporate and residential projects (both renovation and new construction), some of which are high-profile. The immediate need is for production work on CD drawing sets on various projects.

The ideal candidates should have a balance of technical expertise and aesthetic judgment with experience producing construction documents in Revit. The position involves working directly with the principal.  The right candidates have potential to grow with the firm and expand their responsibilities.


Requirements:

Strong Revit skills - preferably 2 or more years producing construction document sets in a professional environment 
Strong design skills and ability to think ""outside the box""
Experience in NYC architectural offices preferred
Construction administration experience beneficial
Technical knowledge and detailing skills beneficial
Strong oral and written communication skills
Willingness to roll up sleeves

Proficiency in Photoshop, Illustrator and MS Office Suite is expected
Must be a US Citizen, green card holder and/or have a US visa for legal work in US

Please include a resume, salary expectations when responding and work samples should be in PDF format (optimized please!). 

If you do not have professional experience using Revit please do not apply for this position!

Positions are available immediately",Salary TBD based on experience,contract
https://newyork.craigslist.org/que/egr/d/intermediate-architectural/6237347802.html,Intermediate Architectural Designer,"Flushing, NY","Intermediate Architectural Designer sought by LI ARCHITECT ASSOCIATE, PLLC in Flushing, NY: 

Analyze building codes, by-laws, space and site requirements, coordinate structural, electrical and mechanical designs to determine the project design method; conduct zoning and building energy analyses; 
operate CAD equipment to produce architectural designs, 
create 3D rendering models and sketches; 
prepare drawings to resolve objections from DOB; 
represent architects on construction site, ensure builder compliance with design and advise on corrections under architect's supervision. 

Proficient in AutoCAD, REVIT, Sketch-Up, and Adobe Suite. 
Requires: Master's degree in Architectural Design or related field. 
Mail CV to Ling Li, 150-19 41st Ave, 1F, Flushing, NY 11354.",Flexible by Experience,full-time
https://newyork.craigslist.org/lgi/egr/d/architectural-draftsperson/6237905017.html,Architectural Draftsperson,Farmingdale,"We are an Drafting, Architectural and Expediting firm that has been around for over 22 years. We draw plans and prepare all filing paperwork for all towns and villages on Long Island as well as the 5 boroughs of New York.

The ideal candidate for this position will have the following background:
•Able to create full construction drawings for dormers and extensions on residential homes and interior alterations to commercial buildings
•MUST HAVE a strong understanding of residential construction
•MINIMUM 2 years experience in architectural drafting using AutoCAD 

Salary commensurate upon experience

Full benefits and vacation packages offered

Job Type: Full-time",Full Benefits,full-time
https://newyork.craigslist.org/mnh/egr/d/construction-superintendant/6237344685.html,CONSTRUCTION SUPERINTENDANT,New York City,"Construction Superintendent needed for busy NYC based GC. Work is primarily interior residential renovations.
 
Duties include:

Administor and maintain proper project safety
Monitoring and enforcing the project schedule with all trades
Maintain relationships and schedules with all subcontractors
Ability to resolve on site disputes and discrepancies
Oversee progress and workmanship of all work on site
Daily logs, site reports, and worker counts for all subcontractors throughout construction process
Inspecting deliveries of construction material to job site to ensure correct quantity and quality
composing and implementing 2 and 4 week look aheads. 

Benefits

Paid vacation
401K
Health insurance


3 years experience required. Opportunity for growth within our company.",reflective of canditates experience,full-time
https://newyork.craigslist.org/mnh/egr/d/hotel-engineer-maintenance/6237966492.html,Hotel Engineer / Maintenance,Financial District,"Main purpose for the Position: To maintain the Hotel areas and all Hotel assets to an acceptable quality standard.

Responsibilities:

1. Provides professional and courteous service at all times.
2. Maintenance and preventative maintenance to include: refrigeration, heating, plumbing, water 
treatment, preventative maintenance, front and back of house spaces, A/C units, ice machines, lighting switch rooms, roof exhausts, , etc.
3. Perform all guestroom and public area preventive maintenance services as outlined for your hotel.
4. Performs maintenance checks of equipment and logs properly.
5. Responds to all emergency situations prepared to assist.
6. Ensures cleanliness and orderliness of all work space and storage areas.
7. Painting projects

REQUIRED SKILLS & QUALIFICATIONS:
Previous engineer/maintenance experience or equivalent required.
Mechanical, electrical, HVAC, wallpapering, painting and plumbing knowledge.
Practice safety standards at all times.
Maintain a sense of organization and ability to prioritize in a busy environment.
Ability to read, write, speak, and understand the English language fluently to communicate with management, clientele, and co-workers.
Flexible schedule to include evenings, weekends, and holidays as dictated by business demands.
The candidate shall be Experienced and capable of working alone as well as in a team.",$20.00/hour,full-time
https://newyork.craigslist.org/brx/egr/d/custom-metal-and-glass-co/6237986399.html,"Custom Metal and Glass Co. Seeking F/T ""Drafter-AutoCad""",Bronx Main Office,"Custom Metal and Glass Fabricators/Installers looking to fill a full-time position for an Autocad Drafter. We are a custom high-end metal and glass company that specializes in storefronts, curtain walls, metal staircases, railings/handrails, glass, mirror, metal decorative doors and metal decorative items. Most of our job sites are located in the NYC Area, office and shop are located in Bronx NY.

Seeking a strong detailed oriented person who is able to multi-task, prioritize, analyze and use good judgment and get the job done. Candidate must be able to show/demonstrate prior work - samples of drawings and projects you have worked on in the past. Should be proficient in AutoCad/PhotoShop/Sketching by hand. Able to work with Microsoft Excel when providing take off's with pricing and drawings that coincide with the pricing of each item called out/marked on drawings. A Clear understanding of preparing, reading drawings and understanding how to build Bill of Materials for projects. Prior experience in working for/with; Metal fabrication shop, woodworking, structural detailing, ornamental, glass and glazing. Construction installation experience is also a plus.We offer a competitive salary, as well as benefits (sick/vacation/personal/health benefits) after a probationary period, is over. Attach resume for consideration. We are looking for the right person and fit and to fill this position as soon as possible.

Job Type: Full-time

Required experience:

AutoCAD: 2 years
Drafting: 2 years
Job Type: Full-time",Salary is Negotiable based on Experience,full-time
https://newyork.craigslist.org/jsy/egr/d/telecom-field-design/6238021126.html,Telecom Field & Design Technician,Westwood,"Ramaker & Associates, an employee-owned company is rapidly expanding their business in the Northeast market.   We are currently seeking a highly motivated individual to join our Telecom team in New Jersey.  Qualified candidates should hold a technical degree with a focus on Architectural Drafting or Engineering with at least two years of relevant experience.  

Required Skills and Experience
•	2- 3 years of design experience including use of AutoCAD software 
•	Previous experience conducting field measurements and coordinating data to appropriate parties 
•	Excellent verbal and written communications required as the individual will work with both internal customers and external clients
•	Ability to represent Ramaker and Associates in a professional manner 

Ramaker offers a very competitive benefit and compensation package.  If you meet the above qualifications and are interested in our exciting opportunity, please send your resume to employment @ ramaker.com.",Based on experience,full-time
https://newyork.craigslist.org/mnh/egr/d/electrican-wanted/6238065524.html,Electrican Wanted,Chelsea,"NYC based Electrical Contracting Company is currently seeking an electrician. Candidate must have a minimum of 2 years experience in the electrical field. Candidate must be self motivated, highly organized and an excellent communicator. Field environment is fast paced. 
 Specific job responsibilities will include but not limited to changing ballast, lamps etc. replacement of light switches, wiring and conduit for projects, following of directions to maintain and organize a material storage system at the electrical shop and construction site(s). 
 Applicant must have knowledge of electrical code.
 Applicant must have a minimum of 2 years experience in electrical. Clean driver's license and knowledge of electrical tools. Applicant must be willing to operate large truck in NYC when needed. 
 Salary will commensurate with experience.",Salary will commensurate with experience.,full-time
https://newyork.craigslist.org/mnh/egr/d/experienced-certificate-of/6238085438.html,Experienced Certificate of Occupancy Coordinator/Project Manager,Downtown,"Established NYC Building Code and Zoning Law consulting firm is seeking an experienced Certificate of Occupancy coordinator/Project Manager. This is a full-time position assisting with the coordination of first time TCOs, TCO renewals, and final COs from time of Alt-1 or new building approval.  Applicant should have working knowledge of the DOB's boiler, construction, plumbing, elevator, and electrical divisions. Candidate must be able to decipher DOB records in order to guide clients through the CO process. 

The CO Coordinator/Expeditor must possess the following knowledge/skills sets and experience:

-	Knowledge of the NYC Building Code and Zoning Resolution as well as NYC Department of Buildings' processes 
-	Must be able to multi-task in order to coordinate a large number of projects
-	Must be able to work as a team with other departments within our organization
-	Must have strong communication and organizational skills
-	Must be proficient in MS excel, outlook, and word

You must have applied for or are ready to renew as a Class 2 DOB ID. Only applicants with experience working with the NYC DOB will be considered. No others need apply.

We offer a competitive salary based on level of experience. Our comprehensive benefits package includes medical, dental, life and long-term disability insurance, paid vacations, and transit compensation.

Submit resume and salary requirements for consideration.

If this ad is up, the position is still available, regardless of the post date.

We are an Equal Opportunity Employer.",Commensurate with experience,full-time
https://newyork.craigslist.org/que/egr/d/engineer-project-manager/6238040525.html,Engineer - Project Manager,Middle Village,"Our client designs, manufactures and installs specialty metals for architectural and ventilation applications; both interior and exterior.
There is an immediate need for an Engineering Project Manager to oversee field progress on current projects.  The right candidate will often be in the field (locally) to ensure work is being installed in an efficient manner.  This individual will also take field measurements and keep up with changes to the scope of work.  The candidate should have some prior experience with sheet metal, HVAC/ductwork, specialty metals or metal fabricators, etc.   This is a temp-to-perm assignment.","Paid by the hour, commensurate with experience",contract
https://newyork.craigslist.org/wch/egr/d/junior-architect/6238135470.html,Junior Architect,"Pleasantville, NY","Award-winning firm dedicated to excellence and design is seeking a Junior Level Architect.  Collaborative environment is ideal for highly talented people seeking to be part of a positive & invigorating work environment.  Expanding practice offers competitive salary based on experience plus benefits with growth opportunities.

Minimum qualifications include an accredited degree in architecture, up to 5 years work experience, proficiency in AutoCAD and Revit, and excellent communication skills.

Gallin Beeler Design Studio is a small & innovative architectural firm serving a diverse commercial, retail and residential client base.  The office is located in Pleasantville, New York, thirty miles north of midtown Manhattan.

Note:  In compliance with federal law, all persons hired will be required to verify identity and eligibility to work in the United States and to complete the required employment eligibility verification document form upon hire.",Based on experience,full-time
https://newyork.craigslist.org/stn/egr/d/assistant-project-manager/6238352984.html,Assistant Project Manager,Mariners Harbor,"Seeking a full time employee to serve as an assistant to the project managers at a small Staten Island based Electrical Contracting firm handling various construction projects owned by private and public sectors.

This position entails:
Pricing materials for bids
Creating plans and sketches using AutoCAD software to detail the work being done
Printing general documents and drawings of different variations for each project

To a lesser extent:
Managing E-Bay profile for selling surplus items

Recommended skills would include:
Knowledge in AutoDesk's AutoCAD software
Ability to use Microsoft Office including Outlook, Excel, Word, etc.",Based on Experience,full-time
https://newyork.craigslist.org/mnh/egr/d/sr-mechanical-project/6238395095.html,Sr. Mechanical Project Engineers,Midtown West,"Premier MEP/FP consulting engineering firm located in midtown Manhattan has been partnering with select developers, architects, institutions and municipal agencies to provide exceptional building design and application services. 

Currently we offer excellent career opportunities for a Senior Level Mechanical Project Engineers who are experienced in systems design, creating plans, schematics, equipment selection, load calculations, response to shop drawings/submittals/RFIs, systems narratives and specifications etc. 

You will be responsible for project design with ability to project manage including coordinating all trades for a diverse group projects including new and conversion/renovations for hi-mid-low rise residential, schools, hotels, seniors housing and more. Your responsibilities will include but are not limited to systems design in CAD and REVIT creating plans, schematics, equipment selection, load calculations, systems narratives and specifications. 

You must be able to professionally represent Ettinger Engineering Associates to clients and agencies at meetings and through written correspondence. 

A BS in Engineering and a minimum of 5-10 years experience in building design. Excellent communication skills a must. PE and or LEED Accreditation a plus. Design using CAD and Revit preferred.

Send resume labeled with first and last name with minimum salary requirements

Candidates must be authorized to work in the United States.

Visit our new website at:


Read about our Company Culture at:


Equal Opportunity Employer",TOP DOLLAR,full-time
https://newyork.craigslist.org/mnh/egr/d/project-electrical-engineer/6238449697.html,PROJECT ELECTRICAL ENGINEER,Midtown,"PROJECT ELECTRICAL ENGINEER with a BSEE and 10-20 +
years experience in healthcare, residential or commercial buildings.
Permanent. Full time. Excellent benefits.

HANK DEVITO

Tel: 718-449-5745
Email: Hank11214@hotmail.com","$120,000- 130,000",full-time
https://newyork.craigslist.org/mnh/egr/d/mechanical-electrical-and/6238458683.html,"Mechanical, Electrical and; Plumbing/FP Engineers (2+ Years Exp)",Midtown West,"For 50 years Ettinger Engineering Associates, a premier MEP/FP consulting engineering firm located in midtown Manhattan has been partnering with select developers, architects, institutions and municipal agencies to provide exceptional building design and application services for a variety of sectors for projects of  varying size and complexities.

Currently we have openings for experienced mid-level MEP/FP engineers who are experienced in systems design, creating plans, schematics, equipment selection, load calculations, response to shop drawings/submittals/RFIs, systems narratives and specifications etc. 

These positions will provide an opportunity to work as a part of a multi-disciplined project team and interface with and take direction from high-level company management on a wide variety of tasks.

General Qualifications include:
A B.S. in Engineering.
2+ years experience in MEP/FP field.  .
Must be familiar with local building codes. 
Must be experienced with both AutoCad and Revit.
Proficiency in MSOFFICE & Google Drive tools.
Must be a strong communicator and have strong writing and interpersonal skills.
Must be able to seek information when needed and be a self-starter.
Well organized and energetic.
Familiarity with the design of all MEP trades and PMI and/or EIT and/or PE, and/or LEED AP a plus
Must be willing to work overtime and meet project deadlines.

Send resume labeled with your first and last name.
NO CALLS.

Must be authorized to work in United States


Visit our new website at:


Read about our Company Culture at:


Equal Opportunity Employer",Top dollar offered,full-time
https://newyork.craigslist.org/mnh/egr/d/project-engineer/6238461550.html,PROJECT ENGINEER,Midtown,"HVAC PROJECT ENGINEER with BSME and 10-20+ years
experience in healthcare, residential or commercial buildings.
Permanent. Full time. Excellent benefits.

HANK DEVITO

Tel: 718-449-5745
Email: Hank11214@hotmail.com","$120,000- 130,000",full-time
https://newyork.craigslist.org/brk/egr/d/junior-estimator-material/6238871197.html,Junior Estimator + Material Coordinator full-time $18-$22 per hour FT,"red hook, brooklyn","A young, small sized, award winning,  design-build construction facade company looking for junior estimator and materials coordinator.  Low key environment with no dress code and flexible hours. 

Junior Estimator/Material Coordinator requirements:

-Experience with reading architectural drawings and specifications is a must. 
-Estimating you will be trained in unless you already have experience.  Most of our drawings are digital.  The process is fairly simple and most of the work is done by our team doing the take-offs.  
-Coordinating estimates, follow up, and putting budgets/proposals together
-Our proposals are a page long and are easy to do -- we send out over 300 estimates a year
-Coordinating between different parties such as our clients and our team doing take-offs
-Reading specifications to make sure correct material is being quoted
-Material coordinations to organize orders and deadline, which you will also be trained in
-Day to day will be spent with one of the partners
-Any knowledge of AutoCAD is a plus

Job is: $18-$22 per hour based on experience levels -- full-time job with flexible hours.

Any other additional skills are always welcomed. 
Our office is in Red Hook Brooklyn. If you haven't visited Red Hook before, please look up location to understand distance and commute from our location.",$18-$22 per hour based on experience,full-time
https://newyork.craigslist.org/mnh/egr/d/designer-project-manager-for/6239288052.html,Designer-Project Manager for Co-op Apartment Renovations,Midtown East,"Small, reputable and growing midtown Manhattan-based residential interior remodeling firm is looking for professional, personable Designer/Project Managers with a min 7 years in NYC residential interior design AND project management experience. We are looking for someone who can design, sell and manage full individual Co-op and Condo apartment/house interior and kitchen/bath renovation projects. Min 4 years on-site field experience, including at least 8 projects in Manhattan or other major city and be able to supervise the trades in the field. Prefer NYC resident or within 45 minute commute.


Please include resume and two kitchen layouts you've done.

We design the rooms, sell the products and then renovate kitchens, baths and complete apartment/house interiors for individual owners of coops, condo apartments and townhouses in the mid-to-high end market. Our project sales range from $40k to $400k.


The job requires proficiency in either Sketchup, Autocad, 20/20 or other design software. An essential component of the job will be excellent and frequent communication with the client, The ideal candidate will know how to maintain good rapport with the client, minimize difficulties through proper planning and be experienced enough to trouble-shoot unexpected field conditions. 

Responsibilities for project management include running the projects, client interactions, on-site managing, daily site visits, scheduling, coordinating and supervising trades, materials deliveries, quality control, problem solving and timely completions.

Design sales work will include meeting our clients at their home/apt and subsequently, designing, writing work scopes, meeting and guiding clients through product selections at our and other product showrooms. Creating products lists. Addressing design facets throughout.

Hours include some evening and weekend appointments. 

Real opportunities for advancement as we continue to grow and seek reliable professionals to take key roles in providing world class all in one, design-products-remodeling services.


Hiring Organization: All In One-Design, Products and Remodeling Service","High commission based-10% of entire project on projects up to 60K, bonuses, phone reimbursement, $300 to health insurance",full-time
https://newyork.craigslist.org/que/egr/d/sketchup-2016-free-lance-3d/6239371437.html,◄◄  SKETCHUP 2016--FREE-LANCE 3D ARCHITECTURAL SERVICES PROVIDED,Metro New York,,Per Project Quote,contract
https://newyork.craigslist.org/mnh/egr/d/dob-nyfd-m-applications/6239643955.html,"DOB, NYFD, L/M APPLICATIONS",Downtown,"We are a Construction Consulting Firm in Downtown Manhattan seeking a full-time Department of Buildings application preparation IN OFFICE, no DOB ID required. This is a wonderful opportunity for someone who is a punctual, reliable, team player with a good work ethic and who enjoys a rewarding and fast-paced work environment.

Key requirements:
• Understanding of project filing techniques.
• Experience preparing filings for NBs, Alt. I's, Alt. IIs, Alt III's, PA filings
• Understanding of all related city agency forms and procedures to for D.O.B., Landmarks and F.D.N.Y.
• Basic understanding of NYC Building Code, Zoning Resolution, Administrative Code
• Ability to effectively work with clients 
• Experience with the Microsoft Office 
• Ability to handle multiple projects simultaneously
• Maintain client relations, provide project status
• Coordinate and track the progress of the filings with staff expediters

Candidates must possess strong interpersonal, communicative, and writing skills, as well as the ability to solve problems, work with minimal supervision, and attend to a heavy project load in a timely manner. We're seeking someone with the desire and drive to become a long-term, indispensable member of our team. 

To apply: 

Please email your resume
Cover letter
References 
Salary 

We look forward to hearing from you. PLEASE do not apply if you do not have experience, WE WILL NOT REPLY. 

Keywords: FDNY Fire Department of New York Department of Buildings DOB D.O.B. Dept. of Buildings,. Expediting,  expediter ,  expeditor filing",Salary based upon  performance and knowledge.,full-time
https://newyork.craigslist.org/que/egr/d/jr-civil-engineer-nassau/6239667357.html,Jr Civil Engineer (Nassau County),NYC and LI,"Heavy Civil construction company located in Nassau County is looking for a Civil Engineer (Jr) to perform the following:

*Estimating
*Take-offs
*Submittals
*Assist with Project Manager
*Minimum 2 Years of Experience
*10 Hr OSHA preferred

Great company with room to grow
Salary will be based on qualifications.
Looking for immediate hire

If you are interested in discuss this opportunity please e-mail your resume",TBD,full-time
https://newyork.craigslist.org/jsy/egr/d/lighting-fixture-and-controls/6239708205.html,Lighting Fixture and Controls Project Manager,Pomona,"• Experience with reviewing and understanding Lighting Schedules from Electrical drawings.
• Ability to accurately quote a itemized bill of materials for.
• Establishing relationships with our manufacturers and customers.
• Must be proficient in word, excel, internet research.
• Understanding of CAD, DIALux, Revit is a plus and would increase initial salary","Starting Salary $60,000.  Possible bonus based on performance.",full-time
https://newyork.craigslist.org/brk/egr/d/senior-project-architect/6239731479.html,Senior Project Architect,Williamsburg,"For 26 years  Joseph Vance Architects has been designing high end, custom residential projects in Manhattan and Brooklyn -- brownstone/townhouse gut renovations, lofts, rooftop additions and conversions of manufacturing buildings to residential. We are a small group of creative problem solvers with a taste for well-crafted design. We value hard work to continuously grow and evolve, pushing boundaries until a project is the best it can be. 

Our current projects include an 11,000sf single family townhouse in Soho with a pool in the cellar and one on the roof; a gut townhouse renovation including a new facade in Chelsea; a ground-up 6 story townhouse on the Upper West Side and a gut renovation of a townhouse in the Brooklyn Heights Historic District with a new garage.

We have an opening for Senior Staff. The position is available to a licensed architect with 10+ years experience.  Position requires extensive experience with high budget NYC private residential renovations.
Candidates should have the following qualifications:

	•	Professional Degree in Architecture
	•	10+ years of experience in an office working on  single family residential (townhouses, brownstones, apartments or new construction)
	•	Experience managing multi million dollar projects without supervision
	•	Experience managing staff
	•	Extensive knowledge of NYC Building codes and the NYC Zoning Resolution
	•	Strong design skills
	•	Some experience in 3D modeling software

This is a full time salaried position with medical benefits (no part-time or freelance positions). Qualified candidates should submit a resume, work samples and salary requirements via .pdf.",Commensurate with Experience,full-time
